name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
1a08,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,13,0,2,0,1,0,0,1,0,0,0,0,0,4,0,7,0,15,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,7,0,3,1,1,0,0,0,1,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.008334810981294363,0,0,0,0.00017709658494422979,0,-0.001092078593210498,0,-0.0005990440483327924,0,0,-0.0006852010448574219,0,0,0,0,0,0.0027026879510957816,0,-0.0550666510512528,0,0.1726347825033614,0,0,0,0,0,0,0,-0.023216604611842585,0,-0.679976151995249,0,0,0,0,0,0,0,-0.09903151304820665,0,0.07188243581582306,0.009272997790967775,0.0070871125861532635,0,0,0,-0.018002280556089916,0,-0.778309353978901,0.13094992856967613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5191239194944872,-0.06140812590993819,0,0,0,0.13698891567366356,0,0,0,0,0,0,0,0,6,0,21,0,2,2,0,3,0,8,1,0,0,19,5.62
1u2y,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.005364381907781762,0,0,0,0.019508946480405853,0,0,0,0,0,0,0,0,0,0,0,0,0.009845028490935501,0,0,0,0.10189172403189407,0,0,0,0,0,0,0,-0.0352879601344532,0,-0.18385482412883508,0,0,0,0,0,0,0,0,0,0,0,0.06235910532501592,0,0,0,-0.05738901060498777,0,-0.38841380409790843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11659723349812968,0,0,0,0,0.3922122046196247,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,1,1,5,0,0,0,6,1.74
1b39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,6,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,4,5,30,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,32,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,11,3,0,0,0,14,2,0,0,0,0,0,0,0,0.0005190133714207475,0,0.005582823732976971,0,0,0,0.019782632738883747,0,-0.02269797657088358,-0.00039895926273646805,-0.03235344960281678,0,0,0,0,0,0,0,0,0.03703443802837888,0,0,0,0.09155858580172756,0,0,0,0,0,0,0,-0.013775409631652129,-0.028166151749851064,-0.6458294866876829,0.05129303961582746,0,0,0,0,0,0,0,0,0,0,0.0073914143344196844,0,0,0,-0.030547949972242857,-0.025279959980443294,-1.5261133333383623,0.29446146493376185,0,0,0,0,0,0,0,0,0,0,0,0.04798053981149819,0,0,0,0.02375459757138743,0.4249412838520648,-0.05729707018061543,0,0,0,1.003930719844093,-0.07840082644185849,0,0,0,0,0,0,0,5,0,5,0,0,4,0,2,3,13,3,0,0,11,6.92
2i0d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,11,0,3,0,9,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.006363863136080458,0,0,0,0.01478113762039352,0,-0.002275877446718432,0,-0.016592441037046882,0,0,0,0,0,0,0,0,0.045656229829884855,0,0,0,0.12841694320673358,0,0,0,0,0,0,0,-0.056277995485842676,0,-0.5104069734413759,0,0,0,0,0,0,0,0,0,0,0,0.009919017347160533,0,0,0,-0.047797324938767316,0,-0.37905734814979125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24670104498253137,0,0,0,0,0.568899756913858,0,0,0,0,0,0,0,0,18,0,15,0,0,2,0,2,1,8,0,1,0,15,12.1
2c02,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,4,0,0,0,7,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,24,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,12,3,0,1,0,2,0,0,0,0,0,0,0,0,0.023411757085886723,0,0.006518504508464752,0,0,0,0.06879167943377767,0,-0.09011467759376961,-0.009636720766584986,-0.12719449348250592,0,0,0,0,0,0,0,0,0,0,0,0,0.06701976903569626,0,0,0,0,0,0,0,-0.031696258797223806,-0.05281111163564462,-0.12321417338350674,0.025367179161006045,0,0,0,0,0,0,0,0,0,0,0.037323742141619765,0,0,0,-0.0833818247932047,-0.07322442103182566,-0.9247228342727295,0.16130975623874771,0,-0.009007831715523114,0,0,0,0,0,0,0,0,0,0.016297304845738124,0,0,0.02493103596885002,0.0653874815283264,0.5473382422706947,-0.08796224144851052,0,0.009881334941755327,0,0.08600579987643209,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,2,3,10,2,0,0,8,4.04
1a1b,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,18,0,7,0,2,0,0,1,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.013480202469556276,0,0,0,0.026611693313537868,0,-0.008579421548632067,0,-0.00911543535133425,0,0,-0.001928094971586875,0,0,0,0,0,0.05955343051906367,0,0,0,0.09705735626067356,0,0,0,0,0,0,0,-0.044892483068686595,0,-0.6834686812613887,0,0,0,0,0,0,0,0,0,0,0,0.015447928971514948,0,0,0,-0.03567557964511841,0,-0.9657109182416921,0.19781026823686026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021837956210700882,0,0.5395294804429389,-0.09103640097549623,0,0,0,0.23336345620749605,-0.04557154650651216,0,0,0,0,0,0,0,6,0,20,0,0,2,0,3,0,9,1,0,0,19,6.4
1n2v,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,10,0,0,0,7,0,4,2,1,0,0,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0009259570460870006,0,0.02037639476023451,0,0,0,0.0649876931408124,0,-0.05373065640190751,-0.0026942270487651807,-0.05377317051833056,0,0,-0.013438880858925693,0,0,0,0,0,0.009506158624852244,0,0,0,0.012297747410749576,0,0,0,0,0,0,0,-0.026049884929373275,-0.009631575981948953,-0.07950826377409469,0,0,0,0,0,0,0,0,0,0,0,0.037296033747221624,0,0,0,-0.013777564457821825,-0.021682559171062786,-0.22747974015816647,0,0,0,0,0,0,0,0,0,0,0,0,0.057006086326086614,0,0,0,0.012304006191581979,0.16535036221714586,0,0,0,0,0.026573737435878195,0,0,0.01299774560608033,0,0,0,0,0,5,0,4,0,0,2,0,2,2,2,0,0,0,3,4.08
1xd1,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,5,0,0,0,16,0,0,0,19,0,0,0,0,0,0,0,0,18,0,0,0,47,0,0,0,0,0,0,0,10,0,48,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.01873294208954373,0,0,0,0.09194337338808915,0,0,0,-0.11600076623570432,0,0,0,0,0,0,0,0,0.10584171337073828,0,0,0,0.5649628175726741,0,0,0,0,0,0,0,-0.14765973987149492,0,-1.0062396913435896,0,0,0,0,0,0,0,0,0,0,0,0.3551097829192336,0,0,0,-0.3706081844297377,0,-1.6702747452802396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43170056501611875,0,0,0,0,1.2641679668571908,0,0,0,0,0,0,0,0,0,0,37,0,0,21,0,1,0,28,0,0,0,34,7.92
1jq9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,32,0,0,0,52,0,0,0,0,0,0,0,24,0,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0009037889109820667,0,0.001497369175175831,0,0,0,-0.0029288928951985344,0,0,0,-0.05928739499409503,0,0,0,0,0,0,0,0,0.15422509193355996,0,0,0,0.5281545301147346,0,0,0,0,0,0,0,-0.228215447733338,0,-0.4037082728855559,0,0,0,0,0,0,0,0,0,0,0,0.12772977889836876,0,0,0,-0.3019336274163992,0,-0.8529837231366133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10623816831525623,0,0.31658109036117943,0,0,0,0,0.1350153270397719,0,0,0,0,0,0,0,0,12,0,21,0,0,12,0,6,0,8,0,0,0,24,8.45
3pch,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,14,0,0,0,13,0,2,0,11,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0.002389608371517289,0,0.012547034540050395,0,0,0,0.051515316093216884,0,-0.006438834383528016,0,-0.0802915715301774,0,0,0,0,0,0,0,0,0.014749754750439811,0,0,0,0.01521963396656304,0,0,0,0,0,0,0,0,0,-0.08081011258514176,0,0,0,0,0,0,0,0,0,0,0,0.08794096663807846,0,0,0,-0.06850232064935657,0,-0.33256578281248106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1045113446918084,0,0,0,0,0.18208514747391052,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,3,0,0,0,2,5.4
